Member,DocID,Owner,Asset,Ticker,Transaction Type,Transaction Date,Notification Date,Amount,Filing Status,Description
Sessions,20024047,SP,NVIDIA Corporation,NVDA,[ST],P,12/06/2023,12/08/2023,New,1 share
Sessions,20023211,SP,NVIDIA Corporation,NVDA,[ST],P,06/23/2023,06/26/2023,New,CS ROTH 1 shareID Owner Asset Transaction Date Notification Amount Cap.
Sessions,20023552,SP,Mastercard Incorporated ,MA,Transaction,Date,Notification,Amount,New,10.8288 shares sold
Sessions,20022203,SP,US Treasury Bill 6/22/23,Government Securities and Agency Debt,P,12/22/2022,01/03/2023,"$100,001 - $250,000",New,US Treasury Bill 6/22/23
Sessions,20024047,SP,AT&T Inc. ,T,S,11/29/2023,12/26/2023,"$1,001 - $15,000",New,230 shares sold loss
Sessions,20023922,SP,"Chipotle Mexican Grill, Inc.",CMG,S,10/31/2023,11/02/2023,"$15,001 - $50,000",New,10 shares since 2015
Sessions,20023922,SP,"Chipotle Mexican Grill, Inc. ",CMG,S,10/31/2023,11/02/2023,"$1,001 - $15,000",New,sold 30
Sessions,20023922,SP,Verizon Communications Inc. ,VZ,S,10/31/2023,11/02/2023,"$1,001 - $15,000",New,Sold 48 Loss
Sessions,20023683,SP,US Treasury BILL 03/21/2024,Government Securities and Agency Debt,P,09/22/2023,09/22/2023,"$15,001 - $50,000",New,US Treasury BILL 03/21/2024 5.6% Schwab
Sessions,20023683,SP,Microsoft Corporation ,MSFT,P,09/20/2023,09/23/2023,"$1,001 - $15,000",New,20 shares Schwab + 20 more Schwab
Sessions,20023683,SP,US Treasury 912797GQ4,Government Securities and Agency Debt,P,09/13/2023,09/13/2023,"$100,001 - $250,000",New,US Treasury 5.524% 912797GQ4 $150k
Sessions,20023683,SP,NVIDIA Corporation ,NVDA,P,09/12/2023,09/13/2023,"$1,001 - $15,000",New,3 shares $1344
Sessions,20023683,SP,Alerian MLP ETF ,NaN,S,09/01/2023,09/13/2023,"$1,001 - $15,000",New,sold loss
Sessions,20023552,SP,Coca,NaN,S,08/18/2023,08/18/2023,"$1,001 - $15,000",New,60.8 shares
Sessions,20023552,SP,International Business Machines,NaN,S,08/18/2023,08/22/2023,"$1,001 - $15,000",New,35 shares / sold
Sessions,20023360,SP,"Salesforce, Inc. ",CRM,S,07/21/2023,07/24/2023,"$1,001 - $15,000",New,US Treasury 1.75% 07/31/2024
Sessions,20023211,SP,US Treasury BILL,NaN,P,06/23/2023,06/26/2023,"$50,001 - $100,000",New,US Treasury Bill 912797HA8 @ $98.5096
Sessions,20023198,SP,JPMorgan Chase & Co. OH 5.55%,NaN,P,06/23/2023,06/23/2023,"$50,001 - $100,000",New,JPMorgan Chase & Co. OH 5.55% CD 07/29/2024
Sessions,20023198,SP,US Treasury BILL 12/21/2023,NaN,P,06/23/2023,06/23/2023,"$50,001 - $100,000",New,US Treasury BILL 12/21/2023 @ 97.445
Sessions,20023211,SP,American Tower Corporation ,AMT,S,06/15/2023,06/26/2023,"$1,001 - $15,000",New,UBS Trust 50
Sessions,20023211,SP,Discover Financial Services,DFS,S,06/15/2023,06/26/2023,"$15,001 - $50,000",New,UBS Trust 350
Sessions,20023211,SP,lululemon athletica inc. ,LULU,S,06/15/2023,06/26/2023,"$15,001 - $50,000",New,UBS Trust 50
Sessions,20023211,SP,Medtronic plc. Ordinary,MDT,S,06/15/2023,06/26/2023,"$15,001 - $50,000",New,UBS Trust 300
Sessions,20023094,SP,US Treasury,Government Securities and Agency Debt,S,05/15/2023,05/18/2023,"$50,001 - $100,000",New,US TREASURY BILL23U S T BILL DUE 07/06/23
Sessions,20023094,SP,US Treasury,Government Securities and Agency Debt,S,05/15/2023,05/18/2023,"$15,001 - $50,000",New,US TREASURY BILL23U S T BILL DUE 07/20/23
Sessions,20023094,SP,US Treasury,Government Securities and Agency Debt,S,05/15/2023,05/18/2023,"$15,001 - $50,000",New,US TREASURY BILL23U S T BILL DUE 04/27/23
Sessions,20023094,SP,US Treasury,Government Securities and Agency Debt,S,05/15/2023,05/18/2023,"$15,001 - $50,000",New,US TREASU NT 0.125%10/23UST NOTE DUE 10/15/23
Sessions,20023094,SP,US Treasury,Government Securities and Agency Debt,S,05/15/2023,05/18/2023,"$15,001 - $50,000",New,US TREASU NT 0.875%01/24UST NOTE DUE 01/31/24
Sessions,20023094,SP,US Treasury,Government Securities and Agency Debt,S,05/14/2023,05/18/2023,"$15,001 - $50,000",New,US TREASU NT 0.125%07/23UST NOTE DUE 07/31/23ID Owner Asset Transaction Date Notification Amount Cap.
Sessions,20022292,SP,US Treasury,Government Securities and Agency Debt,P,01/17/2023,01/17/2023,"$15,001 - $50,000",New,US Treasury BILL 07/20/2023 @ 97.640
Sherrill,20022508,SP,UBS Group AG Registered,NaN,S,03/03/2023,03/03/2023,"$250,001 - $500,000",New,
Smith,20023381,SP,CarterBaldwin,Stock (Not Publicly Traded),P,07/17/2023,07/17/2023,"$15,001 - $50,000",New,Partner stock
Smith,20023004,SP,CarterBaldwin [PS],NaN,P,06/18/2022,06/18/2022,"$1,001 - $15,000",New,Partner stock
Smith,20023004,SP,CarterBaldwin [PS],NaN,P,02/01/2023,02/01/2023,"$1,001 - $15,000",New,Partner stock
Smith,20023004,SP,CarterBaldwin [PS],NaN,P,01/19/2022,01/19/2022,"$1,001 - $15,000",New,Partner stock
Spanberger,20022505,SP,"L3Harris Technologies, Inc. ",LHX,S,03/02/2023,03/02/2023,"$1,001 - $15,000",New,"On 2/28/2020, spouse was granted a Restricted Unit Award of L3Harris Technologies, Inc common stock as"
Spartz,20022906,DC,"Simon Property Group, Inc. ",SPG,P,05/03/2023,05/10/2023,"$1,001 - $15,000",New,This transaction was made by Lilianna Spartz's minor Roth IRA.
Spartz,20022905,DC,"Simon Property Group, Inc. ",SPG,P,05/03/2023,05/10/2023,"$1,001 - $15,000",New,This transaction was made by Ingrid Spartz's minor Roth IRA.
Stanton,20023892,SP,"BlackRock, Inc. ",BLK,Transaction,Date,Notification,Amount,New,
Stanton,20023892,SP,"Caterpillar, Inc. ",CAT,Transaction,Date,Notification,Amount,New,
Stanton,20023892,SP,Danaher Corporation ,DHR,Transaction,Date,Notification,Amount,New,
Stanton,20023892,SP,Morgan Stanley ,MS,Transaction,Date,Notification,Amount,New,
Stanton,20023892,SP,"Pfizer, Inc. ",PFE,Transaction,Date,Notification,Amount,New,
Stanton,20023892,SP,Progressive Corporation ,PGR,Transaction,Date,Notification,Amount,New,
Stanton,20023892,SP,S&P Global Inc. ,SPGI,Transaction,Date,Notification,Amount,New,
Stanton,20023892,SP,"TJX Companies, Inc. ",TJX,Transaction,Date,Notification,Amount,New,
Stanton,20023892,SP,"Vertex Pharmaceuticals Incorporated P 09/26/2023 10/21/2023 $1,001",VRTX,Transaction,Date,Notification,Amount,New,
Stanton,20023892,SP,Walt Disney Company ,DIS,Transaction,Date,Notification,Amount,New,
Stanton,20023892,SP,Abbott Laboratories ,ABT,S,10/24/2023,10/26/2023,"$1,001 - $15,000",New,
Stanton,20023892,SP,AbbVie Inc. ,ABBV,S,10/24/2023,10/26/2023,"$1,001 - $15,000",New,
Stanton,20023892,SP,Accenture plc Class A Ordinary Shares,ACN,S,10/24/2023,10/26/2023,"$1,001 - $15,000",New,
Stanton,20023892,SP,Adobe Inc. ,ADBE,S,10/24/2023,10/26/2023,"$1,001 - $15,000",New,
Stanton,20023892,SP,"Advanced Micro Devices, Inc. ",AMD,S,10/24/2023,10/26/2023,"$1,001 - $15,000",New,
Stanton,20023892,SP,Alphabet Inc.,NaN,S,10/24/2023,10/26/2023,"$1,001 - $15,000",New,
Stanton,20023892,SP,Alphabet Inc.,GOOG,S,10/24/2023,10/26/2023,"$1,001 - $15,000",New,
Stanton,20023892,SP,"Amazon.com, Inc. ",AMZN,S,10/24/2023,10/26/2023,"$1,001 - $15,000",New,
Stanton,20023892,SP,American Express Company ,AXP,S,10/24/2023,10/26/2023,"$1,001 - $15,000",New,
Stanton,20023892,SP,Amgen Inc. ,AMGN,S,10/24/2023,10/26/2023,"$1,001 - $15,000",New,
Stanton,20023892,SP,"Analog Devices, Inc. ",ADI,S,10/24/2023,10/26/2023,"$1,001 - $15,000",New,
Stanton,20023892,SP,Apple Inc. ,AAPL,S,10/24/2023,10/26/2023,"$15,001 - $50,000",New,
Stanton,20023892,SP,"Applied Materials, Inc. ",AMAT,S,10/24/2023,10/26/2023,"$1,001 - $15,000",New,
Stanton,20023892,SP,AT&T Inc. ,T,S,10/24/2023,10/26/2023,"$1,001 - $15,000",New,
Stanton,20023892,SP,"Axon Enterprise, Inc. ",AXON,S,10/24/2023,10/26/2023,"$1,001 - $15,000",New,
Stanton,20023892,SP,Ball Corporation ,BALL,S,10/24/2023,10/26/2023,"$1,001 - $15,000",New,
Stanton,20023892,SP,Bank of America Corporation ,BAC,S,10/24/2023,10/26/2023,"$1,001 - $15,000",New,
Stanton,20023892,SP,"Becton, Dickinson and Company",BDX,S,10/24/2023,10/26/2023,"$1,001 - $15,000",New,
Stanton,20023892,SP,Berkshire Hathaway Inc. New,BRK.B,S,10/24/2023,10/26/2023,"$1,001 - $15,000",New,
Stanton,20023892,SP,"BlackRock, Inc. ",BLK,S,10/24/2023,10/26/2023,"$1,001 - $15,000",New,
Stanton,20023892,SP,Bristol,BMY,S,10/24/2023,10/26/2023,"$1,001 - $15,000",New,
Stanton,20023892,SP,Broadcom Inc. ,AVGO,S,10/24/2023,10/26/2023,"$1,001 - $15,000",New,
Stanton,20023892,SP,"Caterpillar, Inc. ",CAT,S,10/24/2023,10/26/2023,"$1,001 - $15,000",New,
Stanton,20023892,SP,Chevron Corporation ,CVX,S,10/24/2023,10/26/2023,"$1,001 - $15,000",New,
Stanton,20023892,SP,Chubb Limited ,CB,S,10/24/2023,10/26/2023,"$1,001 - $15,000",New,
Stanton,20023892,SP,"Cisco Systems, Inc. ",CSCO,S,10/24/2023,10/26/2023,"$1,001 - $15,000",New,
Stanton,20023892,SP,"Citigroup, Inc. ",C,S,10/24/2023,10/26/2023,"$1,001 - $15,000",New,
Stanton,20023892,SP,Coca,NaN,S,10/24/2023,10/26/2023,"$1,001 - $15,000",New,
Stanton,20023892,SP,Comcast Corporation,CMCSA,S,10/24/2023,10/26/2023,"$1,001 - $15,000",New,
Stanton,20023892,SP,ConocoPhillips ,COP,S,10/24/2023,10/26/2023,"$1,001 - $15,000",New,
Stanton,20023892,SP,Costco Wholesale Corporation ,COST,S,10/24/2023,10/26/2023,"$1,001 - $15,000",New,
Stanton,20023892,SP,Danaher Corporation ,DHR,S,10/24/2023,10/26/2023,"$1,001 - $15,000",New,
Stanton,20023892,SP,Deere & Company ,DE,S,10/24/2023,10/26/2023,"$1,001 - $15,000",New,
Stanton,20023892,SP,"Elevance Health, Inc. ",ELV,S,10/24/2023,10/26/2023,"$1,001 - $15,000",New,
Stanton,20023892,SP,Eli Lilly and Company ,LLY,S,10/24/2023,10/26/2023,"$1,001 - $15,000",NewID Owner Asset Transaction Date Notification Amount Cap.,
Stanton,20023892,SP,Exxon Mobil Corporation ,XOM,S,10/24/2023,10/26/2023,"$1,001 - $15,000",New,
Stanton,20023892,SP,"Gilead Sciences, Inc. ",GILD,S,10/24/2023,10/26/2023,"$1,001 - $15,000",New,
Stanton,20023892,SP,"Goldman Sachs Group, Inc. ",GS,S,10/24/2023,10/26/2023,"$1,001 - $15,000",New,
Stanton,20023892,SP,"Home Depot, Inc. ",HD,S,10/24/2023,10/26/2023,"$1,001 - $15,000",New,
Stanton,20023892,SP,Howmet Aerospace Inc. ,HWM,S,10/24/2023,10/26/2023,"$1,001 - $15,000",New,
Stanton,20023892,SP,Intel Corporation ,INTC,S,10/24/2023,10/26/2023,"$1,001 - $15,000",New,
Stanton,20023892,SP,International Business Machines,NaN,S,10/24/2023,10/26/2023,"$1,001 - $15,000",New,
Stanton,20023892,SP,Intuit Inc. ,INTU,S,10/24/2023,10/26/2023,"$1,001 - $15,000",New,
Stanton,20023892,SP,"Intuitive Surgical, Inc. ",ISRG,S,10/24/2023,10/26/2023,"$1,001 - $15,000",New,
Stanton,20023892,SP,Jacobs Solutions Inc. ,J,S,10/24/2023,10/26/2023,"$1,001 - $15,000",New,
Stanton,20023892,SP,Johnson & Johnson ,JNJ,S,10/24/2023,10/26/2023,"$1,001 - $15,000",New,
Stanton,20023892,SP,JP Morgan Chase & Co. ,JPM,S,10/24/2023,10/26/2023,"$1,001 - $15,000",New,
Stanton,20023892,SP,Lam Research Corporation ,LRCX,S,10/24/2023,10/26/2023,"$1,001 - $15,000",New,
Stanton,20023892,SP,Linde plc Ordinary Shares ,LIN,S,10/24/2023,10/26/2023,"$1,001 - $15,000",New,
Stanton,20023892,SP,"Lowe's Companies, Inc. ",LOW,S,10/24/2023,10/26/2023,"$1,001 - $15,000",New,
Stanton,20023892,SP,"Marsh & McLennan Companies, Inc.",MMC,S,10/24/2023,10/26/2023,"$1,001 - $15,000",New,
Stanton,20023892,SP,Mastercard Incorporated ,MA,S,10/24/2023,10/26/2023,"$1,001 - $15,000",New,
Stanton,20023892,SP,McDonald's Corporation ,MCD,S,10/24/2023,10/26/2023,"$1,001 - $15,000",New,
Stanton,20023892,SP,Medtronic plc. Ordinary Shares,MDT,S,10/24/2023,10/26/2023,"$1,001 - $15,000",New,
Stanton,20023892,SP,"Merck & Company, Inc. Common ",MRK,S,10/24/2023,10/26/2023,"$1,001 - $15,000",New,
Stanton,20023892,SP,"Meta Platforms, Inc.",NaN,S,10/24/2023,10/26/2023,"$1,001 - $15,000",New,
Stanton,20023892,SP,Microsoft Corporation ,MSFT,S,10/24/2023,10/26/2023,"$15,001 - $50,000",New,
Stanton,20023892,SP,"Mondelez International, Inc.",MDLZ,S,10/24/2023,10/26/2023,"$1,001 - $15,000",New,
Stanton,20023892,SP,Morgan Stanley ,MS,S,10/24/2023,10/26/2023,"$1,001 - $15,000",New,
Stanton,20023892,SP,"Netflix, Inc. ",NFLX,S,10/24/2023,10/26/2023,"$1,001 - $15,000",New,
Stanton,20023892,SP,"NextEra Energy, Inc. ",NEE,S,10/24/2023,10/26/2023,"$1,001 - $15,000",New,
Stanton,20023892,SP,"Nike, Inc. ",NKE,S,10/24/2023,10/26/2023,"$1,001 - $15,000",NewID Owner Asset Transaction Date Notification Amount Cap.,
Stanton,20023892,SP,NVIDIA Corporation ,NVDA,S,10/24/2023,10/26/2023,"$1,001 - $15,000",New,
Stanton,20023892,SP,Oracle Corporation ,ORCL,S,10/24/2023,10/26/2023,"$1,001 - $15,000",New,
Stanton,20023892,SP,"Palo Alto Networks, Inc. ",PANW,S,10/24/2023,10/26/2023,"$1,001 - $15,000",New,Purchase of this stock fell below the $1000 reporting threshold. The sale of the stock was above $1000 and isID Owner Asset Transaction Date Notification Amount Cap.
Stanton,20023892,SP,Parker,NaN,S,10/24/2023,10/26/2023,"$1,001 - $15,000",New,
Stanton,20023892,SP,"Pepsico, Inc. ",PEP,S,10/24/2023,10/26/2023,"$1,001 - $15,000",New,
Stanton,20023892,SP,"Pfizer, Inc. ",PFE,S,10/24/2023,10/26/2023,"$1,001 - $15,000",New,
Stanton,20023892,SP,Philip Morris International Inc ,PM,S,10/24/2023,10/26/2023,"$1,001 - $15,000",New,
Stanton,20023892,SP,Procter & Gamble Company ,PG,S,10/24/2023,10/26/2023,"$1,001 - $15,000",New,
Stanton,20023892,SP,"ProLogis, Inc. ",PLD,S,10/24/2023,10/26/2023,"$1,001 - $15,000",New,
Stanton,20023892,SP,QUALCOMM Incorporated ,QCOM,S,10/24/2023,10/26/2023,"$1,001 - $15,000",New,
Stanton,20023892,SP,"Salesforce, Inc. ",CRM,S,10/24/2023,10/26/2023,"$1,001 - $15,000",New,
Stanton,20023892,SP,"ServiceNow, Inc. ",NOW,S,10/24/2023,10/26/2023,"$1,001 - $15,000",New,
Stanton,20023892,SP,Starbucks Corporation ,SBUX,S,10/24/2023,10/26/2023,"$1,001 - $15,000",NewID Owner Asset Transaction Date Notification Amount Cap.,
Stanton,20023892,SP,Stryker Corporation ,SYK,S,10/24/2023,10/26/2023,"$1,001 - $15,000",New,
Stanton,20023892,SP,"Tesla, Inc. ",TSLA,S,10/24/2023,10/26/2023,"$1,001 - $15,000",New,
Stanton,20023892,SP,Texas Instruments Incorporated,TXN,S,10/24/2023,10/26/2023,"$1,001 - $15,000",New,
Stanton,20023892,SP,Thermo Fisher Scientific Inc ,TMO,S,10/24/2023,10/26/2023,"$1,001 - $15,000",New,
Stanton,20023892,SP,T,NaN,S,10/24/2023,10/26/2023,"$1,001 - $15,000",New,
Stanton,20023892,SP,Union Pacific Corporation ,UNP,S,10/24/2023,10/26/2023,"$1,001 - $15,000",New,
Stanton,20023892,SP,"United Parcel Service, Inc. ",UPS,S,10/24/2023,10/26/2023,"$1,001 - $15,000",New,
Stanton,20023892,SP,UnitedHealth Group Incorporated,NaN,S,10/24/2023,10/26/2023,"$1,001 - $15,000",New,
Stanton,20023892,SP,Verizon Communications Inc. ,VZ,S,10/24/2023,10/26/2023,"$1,001 - $15,000",New,
Stanton,20023892,SP,Vertex Pharmaceuticals Incorporated,VRTX,S,10/24/2023,10/26/2023,"$1,001 - $15,000",New,
Stanton,20023892,SP,Visa Inc. ,V,S,10/24/2023,10/26/2023,"$1,001 - $15,000",New,
Stanton,20023892,SP,Walmart Inc. ,WMT,S,10/24/2023,10/26/2023,"$1,001 - $15,000",New,
Stanton,20023892,SP,Wells Fargo & Company ,WFC,S,10/24/2023,10/26/2023,"$1,001 - $15,000",New,
Stanton,20023892,SP,Zoetis Inc. Class A ,ZTS,S,10/24/2023,10/26/2023,"$1,001 - $15,000",New,
Stanton,20023892,SP,Teledyne Technologies Incorporated,TDY,S,10/24/2022,10/26/2023,"$1,001 - $15,000",New,
Stanton,20023892,SP,3M Company ,MMM,P,09/26/2023,10/21/2023,"$1,001 - $15,000",New,Purchase of this stock was above the $1000 reporting threshold. The sale fell below the $1000 threshold and
Stanton,20023892,SP,Abbott Laboratories ,ABT,P,09/26/2023,10/21/2023,"$1,001 - $15,000",New,
Stanton,20023892,SP,AbbVie Inc. ,ABBV,P,09/26/2023,10/21/2023,"$1,001 - $15,000",New,
Stanton,20023892,SP,Accenture plc Class A Ordinary Shares,ACN,P,09/26/2023,10/21/2023,"$1,001 - $15,000",New,
Stanton,20023892,SP,Adobe Inc. ,ADBE,P,09/26/2023,10/21/2023,"$1,001 - $15,000",New,
Stanton,20023892,SP,"Advanced Micro Devices, Inc. ",AMD,P,09/26/2023,10/21/2023,"$1,001 - $15,000",New,
Stanton,20023892,SP,Alphabet Inc.,NaN,P,09/26/2023,10/21/2023,"$1,001 - $15,000",New,
Stanton,20023892,SP,Alphabet Inc.,GOOG,P,09/26/2023,10/21/2023,"$1,001 - $15,000",New,
Stanton,20023892,SP,"Amazon.com, Inc. ",AMZN,P,09/26/2023,10/21/2023,"$1,001 - $15,000",New,
Stanton,20023892,SP,American Express Company ,AXP,P,09/26/2023,10/21/2023,"$1,001 - $15,000",New,
Stanton,20023892,SP,Amgen Inc. ,AMGN,P,09/26/2023,10/21/2023,"$1,001 - $15,000",New,
Stanton,20023892,SP,"Analog Devices, Inc. ",ADI,P,09/26/2023,10/21/2023,"$1,001 - $15,000",New,
Stanton,20023892,SP,Apple Inc. ,AAPL,P,09/26/2023,10/21/2023,"$15,001 - $50,000",New,
Stanton,20023892,SP,"Applied Materials, Inc. ",AMAT,P,09/26/2023,10/21/2023,"$1,001 - $15,000",New,
Stanton,20023892,SP,AT&T Inc. ,T,P,09/26/2023,10/21/2023,"$1,001 - $15,000",New,
Stanton,20023892,SP,"Axon Enterprise, Inc. ",AXON,P,09/26/2023,10/21/2023,"$1,001 - $15,000",New,
Stanton,20023892,SP,Ball Corporation ,BALL,P,09/26/2023,10/21/2023,"$1,001 - $15,000",New,
Stanton,20023892,SP,Bank of America Corporation ,BAC,P,09/26/2023,10/21/2023,"$1,001 - $15,000",New,
Stanton,20023892,SP,"Becton, Dickinson and Company",BDX,P,09/26/2023,10/21/2023,"$1,001 - $15,000",New,
Stanton,20023892,SP,Berkshire Hathaway Inc. New,BRK.B,P,09/26/2023,10/21/2023,"$1,001 - $15,000",New,
Stanton,20023892,SP,Bristol,BMY,P,09/26/2023,10/21/2023,"$1,001 - $15,000",New,
Stanton,20023892,SP,Broadcom Inc. ,AVGO,P,09/26/2023,10/21/2023,"$1,001 - $15,000",New,
Stanton,20023892,SP,Chevron Corporation ,CVX,P,09/26/2023,10/21/2023,"$1,001 - $15,000",New,
Stanton,20023892,SP,Chubb Limited ,CB,P,09/26/2023,10/21/2023,"$1,001 - $15,000",New,
Stanton,20023892,SP,"Cisco Systems, Inc. ",CSCO,P,09/26/2023,10/21/2023,"$1,001 - $15,000",NewID Owner Asset Transaction Date Notification Amount Cap.,
Stanton,20023892,SP,"Citigroup, Inc. ",C,P,09/26/2023,10/21/2023,"$1,001 - $15,000",New,
Stanton,20023892,SP,Coca,NaN,P,09/26/2023,10/21/2023,"$1,001 - $15,000",New,
Stanton,20023892,SP,Comcast Corporation,CMCSA,P,09/26/2023,10/21/2023,"$1,001 - $15,000",NewID Owner Asset Transaction Date Notification Amount Cap.,
Stanton,20023892,SP,ConocoPhillips ,COP,P,09/26/2023,10/21/2023,"$1,001 - $15,000",New,
Stanton,20023892,SP,Costco Wholesale Corporation ,COST,P,09/26/2023,10/21/2023,"$1,001 - $15,000",New,
Stanton,20023892,SP,Deere & Company ,DE,P,09/26/2023,10/21/2023,"$1,001 - $15,000",New,
Stanton,20023892,SP,"Elevance Health, Inc. ",ELV,P,09/26/2023,10/21/2023,"$1,001 - $15,000",New,
Stanton,20023892,SP,Eli Lilly and Company ,LLY,P,09/26/2023,10/21/2023,"$1,001 - $15,000",New,
Stanton,20023892,SP,Exxon Mobil Corporation ,XOM,P,09/26/2023,10/21/2023,"$1,001 - $15,000",New,
Stanton,20023892,SP,"Gilead Sciences, Inc. ",GILD,P,09/26/2023,10/21/2023,"$1,001 - $15,000",New,
Stanton,20023892,SP,"Goldman Sachs Group, Inc. ",GS,P,09/26/2023,10/21/2023,"$1,001 - $15,000",New,
Stanton,20023892,SP,"Home Depot, Inc. ",HD,P,09/26/2023,10/21/2023,"$1,001 - $15,000",New,
Stanton,20023892,SP,Howmet Aerospace Inc. ,HWM,P,09/26/2023,10/21/2023,"$1,001 - $15,000",New,
Stanton,20023892,SP,Intel Corporation ,INTC,P,09/26/2023,10/21/2023,"$1,001 - $15,000",New,
Stanton,20023892,SP,International Business Machines,NaN,P,09/26/2023,10/21/2023,"$1,001 - $15,000",New,
Stanton,20023892,SP,Intuit Inc. ,INTU,P,09/26/2023,10/21/2023,"$1,001 - $15,000",New,
Stanton,20023892,SP,"Intuitive Surgical, Inc. ",ISRG,P,09/26/2023,10/21/2023,"$1,001 - $15,000",New,
Stanton,20023892,SP,Jacobs Solutions Inc. ,J,P,09/26/2023,10/21/2023,"$1,001 - $15,000",New,
Stanton,20023892,SP,Johnson & Johnson ,JNJ,P,09/26/2023,10/21/2023,"$1,001 - $15,000",New,
Stanton,20023892,SP,JP Morgan Chase & Co. ,JPM,P,09/26/2023,10/21/2023,"$1,001 - $15,000",New,
Stanton,20023892,SP,Lam Research Corporation ,LRCX,P,09/26/2023,10/21/2023,"$1,001 - $15,000",New,
Stanton,20023892,SP,Linde plc Ordinary Shares ,LIN,P,09/26/2023,10/21/2023,"$1,001 - $15,000",New,
Stanton,20023892,SP,"Lowe's Companies, Inc. ",LOW,P,09/26/2023,10/21/2023,"$1,001 - $15,000",New,
Stanton,20023892,SP,"Marsh & McLennan Companies, Inc.",MMC,P,09/26/2023,10/21/2023,"$1,001 - $15,000",New,
Stanton,20023892,SP,Mastercard Incorporated ,MA,P,09/26/2023,10/21/2023,"$1,001 - $15,000",New,
Stanton,20023892,SP,McDonald's Corporation ,MCD,P,09/26/2023,10/21/2023,"$1,001 - $15,000",New,
Stanton,20023892,SP,Medtronic plc. Ordinary Shares,MDT,P,09/26/2023,10/21/2023,"$1,001 - $15,000",New,
Stanton,20023892,SP,"Merck & Company, Inc. Common ",MRK,P,09/26/2023,10/21/2023,"$1,001 - $15,000",New,
Stanton,20023892,SP,"Meta Platforms, Inc.",NaN,P,09/26/2023,10/21/2023,"$1,001 - $15,000",New,
Stanton,20023892,SP,Microsoft Corporation ,MSFT,P,09/26/2023,10/21/2023,"$15,001 - $50,000",New,
Stanton,20023892,SP,"Mondelez International, Inc.",MDLZ,P,09/26/2023,10/21/2023,"$1,001 - $15,000",New,
Stanton,20023892,SP,"Netflix, Inc. ",NFLX,P,09/26/2023,10/21/2023,"$1,001 - $15,000",New,
Stanton,20023892,SP,"NextEra Energy, Inc. ",NEE,P,09/26/2023,10/21/2023,"$1,001 - $15,000",New,
Stanton,20023892,SP,"Nike, Inc. ",NKE,P,09/26/2023,10/21/2023,"$1,001 - $15,000",New,
Stanton,20023892,SP,NVIDIA Corporation ,NVDA,P,09/26/2023,10/21/2023,"$1,001 - $15,000",New,
Stanton,20023892,SP,Oracle Corporation ,ORCL,P,09/26/2023,10/21/2023,"$1,001 - $15,000",New,
Stanton,20023892,SP,Parker,NaN,P,09/26/2023,10/21/2023,"$1,001 - $15,000",New,
Stanton,20023892,SP,"Pepsico, Inc. ",PEP,P,09/26/2023,10/21/2023,"$1,001 - $15,000",New,
Stanton,20023892,SP,Philip Morris International Inc ,PM,P,09/26/2023,10/21/2023,"$1,001 - $15,000",New,
Stanton,20023892,SP,Procter & Gamble Company ,PG,P,09/26/2023,10/21/2023,"$1,001 - $15,000",New,
Stanton,20023892,SP,Progressive Corporation ,PGR,P,09/26/2023,10/21/2023,"$1,001 - $15,000",New,
Stanton,20023892,SP,"ProLogis, Inc. ",PLD,P,09/26/2023,10/21/2023,"$1,001 - $15,000",New,
Stanton,20023892,SP,QUALCOMM Incorporated ,QCOM,P,09/26/2023,10/21/2023,"$1,001 - $15,000",New,
Stanton,20023892,SP,S&P Global Inc. ,SPGI,P,09/26/2023,10/21/2023,"$1,001 - $15,000",New,
Stanton,20023892,SP,"Salesforce, Inc. ",CRM,P,09/26/2023,10/21/2023,"$1,001 - $15,000",New,
Stanton,20023892,SP,"ServiceNow, Inc. ",NOW,P,09/26/2023,10/21/2023,"$1,001 - $15,000",New,
Stanton,20023892,SP,Starbucks Corporation ,SBUX,P,09/26/2023,10/21/2023,"$1,001 - $15,000",New,
Stanton,20023892,SP,Stryker Corporation ,SYK,P,09/26/2023,10/21/2023,"$1,001 - $15,000",New,
Stanton,20023892,SP,Teledyne Technologies Incorporated,TDY,P,09/26/2023,10/21/2023,"$1,001 - $15,000",New,
Stanton,20023892,SP,"Tesla, Inc. ",TSLA,P,09/26/2023,10/21/2023,"$1,001 - $15,000",NewID Owner Asset Transaction Date Notification Amount Cap.,
Stanton,20023892,SP,Texas Instruments Incorporated,TXN,P,09/26/2023,10/21/2023,"$1,001 - $15,000",New,
Stanton,20023892,SP,Thermo Fisher Scientific Inc ,TMO,P,09/26/2023,10/21/2023,"$1,001 - $15,000",New,
Stanton,20023892,SP,"TJX Companies, Inc. ",TJX,P,09/26/2023,10/21/2023,"$1,001 - $15,000",New,
Stanton,20023892,SP,T,NaN,P,09/26/2023,10/21/2023,"$1,001 - $15,000",New,
Stanton,20023892,SP,Union Pacific Corporation ,UNP,P,09/26/2023,10/21/2023,"$1,001 - $15,000",New,
Stanton,20023892,SP,"United Parcel Service, Inc. ",UPS,P,09/26/2023,10/21/2023,"$1,001 - $15,000",NewID Owner Asset Transaction Date Notification Amount Cap.,
Stanton,20023892,SP,UnitedHealth Group Incorporated,NaN,P,09/26/2023,10/21/2023,"$1,001 - $15,000",New,
